system:index,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,BUFF_DIST,CONS_OBJ,DESIG,DESIG_ENG,DESIG_TYPE,GIS_AREA,GIS_M_AREA,GOV_TYPE,INT_CRIT,ISO3,IUCN_CAT,MANG_AUTH,MANG_PLAN,MARINE,METADATAID,NAME,NO_TAKE,NO_TK_AREA,OBJECTID,ORIG_FID,ORIG_NAME,OWN_TYPE,PARENT_ISO,PA_DEF,REP_AREA,REP_M_AREA,STATUS,STATUS_YR,SUB_LOC,SUPP_INFO,Shape_Area,Shape_Leng,VERIF,WDPAID,WDPA_PID,layer,path,poly_ha,.geo
0_00000000000000000072,377.4298659872492,376.9898183782409,376.38629292700875,375.4350714561903,374.9366581646797,374.19981229770434,373.12256792696337,371.55456632465234,369.28652130813543,365.9967408989844,362.36936680394865,358.0770829680825,349.54878218124304,337.800740852986,331.3048304559386,328.4618429995148,326.35500938555936,324.26167183513405,320.66212804744714,317.8443264941378,315.9076137219989,313.3285285291628,311.0133883501271,309.56054556193146,308.5224562330104,307.4205824106631,305.35286429677046,302.0545364828711,296.8299660853178,287.9062541071646,280.58428030516956,276.4714920542958,272.6642393017481,270.4513949582264,268.77971816943904,268.26828710239863,264.60200283344494,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,14.6410195919,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Karajá Santana do Araguaia,Not Applicable,0.0,115,114,Karajá Santana do Araguaia,Not Reported,BRA,1,14.856063,0.0,Designated,1989,BR-PA,Not Applicable,0.0423469426279,0.736070838846,State Verified,352398.0,352398,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,1455,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000096,187.30940063295103,183.82185535939294,181.32276531512522,179.41404494321935,176.53030423509946,173.64357766202735,171.52158045529973,169.50969475563625,167.58012466762037,165.55730642835803,164.0083467665008,162.57023139049085,161.4441772085208,160.3112062447375,158.98215248865642,157.6697836259467,156.6229330260702,155.2760621842056,154.51392537829022,153.38825735213914,152.6002430710392,151.781790758375,150.96877471975296,150.14296165238403,149.22399983863812,148.01926058175232,147.0018417439152,145.76170942826516,144.71230867450427,143.75028956848485,142.7995163363756,142.22839146601183,141.5728131951105,140.92963553534418,140.45644096160552,140.32878083098998,139.42709259766568,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,0.808161055935,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Carretão II,Not Applicable,0.0,151,150,Carretão II,Not Reported,BRA,1,0.775043,0.0,Designated,1991,BR-GO,Not Applicable,0.0304167661809,0.619393346859,State Verified,352439.0,352439,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,80,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000097,259.6202640019271,256.43524025480303,253.84501248468942,251.99306666498717,249.3320700279873,246.21692830193683,243.95404191825133,241.49816742766683,239.28555964616942,237.04485354543237,235.3958131912508,233.50471229695546,232.30827488600934,231.10812644343085,229.7054066778615,228.64105090194664,227.74057859458597,226.54613698788106,225.78157473048276,224.77938343262304,224.0402312796958,223.0287994547406,222.20080639287963,221.53676553170357,220.9575118085795,220.14602965346643,219.31501484366328,218.40921739263632,217.45848121421523,216.1388254758154,214.98589412859357,214.29529040780585,213.42367913732068,212.82270833620748,212.27852696806755,212.06599085853014,210.67925745408627,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,17.0951387729,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Carretão I,Not Applicable,0.0,152,151,Carretão I,Not Reported,BRA,1,16.664512,0.0,Designated,1991,BR-GO,Not Applicable,0.0420347019631,0.72884513188,State Verified,352440.0,352440,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,1700,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000dc,199.38795533002965,187.63377934522362,175.53729598230674,163.10228943730627,152.24621176534302,146.11343826421611,132.96652474269382,128.48540448112348,124.935721838188,122.0062364212281,119.71671387005456,117.44757355007361,114.4917632570294,114.13874918031702,111.5250465398774,107.77483756605851,106.41659940626396,105.87693473055634,104.9835478622827,104.2840934744697,103.6758070822195,103.15479964881527,101.47369779796672,99.8374766695361,99.54263803583308,99.1614563732878,98.60602119681856,98.27326691915124,97.77010490503166,97.19444774073635,96.7759757757135,96.49450865942227,96.34331136082781,96.19344656905365,95.90341494847694,95.43805622372741,95.14623460740466,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,18.9348879244,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Faxinal,Not Applicable,0.0,221,220,Faxinal,Not Reported,BRA,1,20.438948,0.0,Designated,1991,BR-PR,Not Applicable,0.0444510570074,0.749123185049,State Verified,352522.0,352522,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,1885,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000de,208.97055509042337,200.57659938709264,191.23694000674692,179.7439620919218,170.01553503033517,160.52246398383085,155.52554900002585,153.52386254678464,150.31058658485992,147.5292569097614,144.24212457367793,141.98868113050483,138.09113850225094,132.54330598218644,130.3413281298415,126.8559387777402,124.79990269870757,123.97760218711772,122.28546928023789,122.09523900052602,121.4490018425674,121.04663728928824,119.92480460342594,117.5642347703259,117.18193353319562,116.55738315076414,115.69354081710766,115.47844337481405,114.55659745599827,113.77972972751809,113.67392706454767,113.08666663797558,112.79037562715403,112.40543429026702,111.75385992359162,109.92107150432741,107.38573691727758,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,30.0172287013,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Queimadas,Not Applicable,0.0,223,222,Queimadas,Not Reported,BRA,1,30.777602,0.0,Designated,1991,BR-PR,Not Applicable,0.052136890293,0.815070943678,State Verified,352524.0,352524,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,2988,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000e4,261.70953293813983,243.7318330046459,237.66608679727415,226.17271267322747,210.58732712411094,201.26566948368375,191.183862634669,184.62178725260242,182.97246641807152,180.09722099384965,176.39175617832956,173.66021239987344,170.21016364910543,168.23814444022375,164.40134094553255,163.08177054869466,161.07595652659373,159.607378981214,158.1499654689762,156.99063833540862,155.99671621897846,154.42956327984717,152.6423923092863,150.0152260857465,148.95627498713205,147.59785677968847,146.94189994074756,146.34931635770423,145.76486097186256,144.50250730626263,143.94121553048623,143.3177497182836,142.35093673940688,141.78341748710966,140.70384633980103,139.92241797142626,139.3877504447086,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,156.515175287,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Xapecó,Not Applicable,0.0,229,228,Xapecó,Not Reported,BRA,1,156.239581,0.0,Designated,1991,BR-SC,Not Applicable,0.108569256612,1.26576514011,State Verified,352532.0,352532,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,15589,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000a2,67.2067118016082,62.83114448413995,56.52861535457543,53.425855127125836,48.47996871721962,41.93388074686924,39.461863760595065,37.642980632119986,36.76790069154731,35.75883493031535,35.1176404027278,33.722271252242564,32.41526423014763,31.36626020573371,30.72996656535298,30.125620989547755,29.680146835250483,29.332113522933554,28.710629618697766,28.440374113053313,27.90407023058217,27.70182014079967,27.513489821707918,27.044347145133198,26.766094925801607,26.584325935384374,26.35430530254739,26.058707433345308,25.97436952904843,25.899856710688947,25.713147558894484,25.55837699010803,25.453611669345513,25.37746100168178,25.360263783175874,25.336516588107465,25.3234156338838,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,20.1265512259,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Pirajuí,Not Applicable,0.0,163,162,Pirajuí,Not Reported,BRA,1,21.18,0.0,Designated,1992,BR-MS,Not Applicable,0.0462809283636,0.766958295263,State Verified,352455.0,352455,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000ca,129.7863036613138,115.50877663421804,104.68633994798203,95.09288401005665,83.43600227460024,72.40027905912042,64.90072039026994,60.953873618718454,49.95152758560039,45.206357583482585,41.064333519543375,39.467243580823194,36.9192508260619,36.4800248771484,36.161762359578546,35.96150034198259,35.155728606587395,34.65667659268057,34.07181229095155,33.449857067813525,33.25120373730822,32.97492179681746,32.882250335574795,32.48823235205415,32.04931902596758,31.987558063260057,31.840663910983128,31.71114849715262,31.597629292623704,31.52088553420317,31.50479664082151,31.155073291469513,31.159244949871088,31.28225816524527,31.259168039322322,31.214076859146513,30.996388424018516,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,19.474961575,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Ofayé-Xavante,Not Applicable,0.0,203,202,Ofayé-Xavante,Not Reported,BRA,1,19.37625,0.0,Designated,1992,BR-MS,Not Applicable,0.0450895431028,0.75702234706,State Verified,352501.0,352501,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,1938,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000a7,173.11264452632167,156.1092558531542,148.62332802413124,141.16379254621165,136.5944947536459,132.88956581571125,129.56644735669596,126.14186526848954,123.40799888171665,119.81858389692857,116.87295946175806,114.85114322085218,112.7332084348658,110.48692709776515,109.46897941455046,105.1843113826634,103.13377741353469,100.42810869797272,97.85059133193369,95.44497112213821,94.56566765835697,92.58473817654188,90.46054431301714,88.78654475027909,88.31926644777317,87.29665428487026,86.42824313384853,85.68988934531781,85.2852523661262,84.44299032387016,83.27380672472925,81.3516362052787,80.53674812218026,80.22265703967209,80.13087872685956,80.05192800902489,79.78070833667314,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,2.17893406125,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Pilad Rebuá,Not Applicable,0.0,168,167,Pilad Rebuá,Not Reported,BRA,1,2.083702,0.0,Designated,1993,BR-MS,Not Applicable,0.0328905430054,0.643450092825,State Verified,352460.0,352460,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,217,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000b2,145.59849333101306,142.01400692936622,138.76052613007897,137.30195688639503,134.88859900267693,132.32667908968517,129.18445287733553,127.15056811702168,125.95704683387726,124.50008507084546,123.24602862150579,122.28013286602109,121.47114705224037,120.2808822080764,119.17783206715006,117.35776802412862,116.74518571036165,115.36267977967469,111.86564840167179,110.64669879131738,110.17730450629585,109.31109187445989,108.8693957958429,108.30624024439084,106.97415470154273,106.32961300232685,105.92632475241106,105.3541791150836,104.57562659959191,103.90295517556228,103.55245987742106,102.66961231263,102.15355271106988,101.61369901599898,101.44998947827189,101.37607527514686,100.85546832555877,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,23.7175506578,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Pirakua,Not Applicable,0.0,179,178,Pirakua,Not Reported,BRA,1,23.840554,0.0,Designated,1993,BR-MS,Not Applicable,0.0489987136347,0.793404078849,State Verified,352472.0,352472,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,2360,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000b6,43.11519183451519,41.132924939403665,36.113590720210006,34.415771190599926,32.266435317438685,30.821166311241733,29.935040345630085,29.46299907516718,28.366538938620998,27.437647814650585,26.917992143609602,26.33080421685187,25.914504313104285,25.59059601358528,25.2457955369763,24.72888092253871,24.406539019147516,24.251806515440645,24.141516102291757,23.93793383733809,23.7803080765959,23.66373064794696,23.573564448740658,23.229615474558347,23.106637810954936,23.062291642864125,23.045467015721915,23.008521967748273,22.9830780177971,22.95736433060706,22.889564112845818,22.804660508716488,22.75774872734851,22.73636236425756,22.729588686386993,22.713982153366977,22.706592113633093,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,88.3775191941,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Sete Cerros,Not Applicable,0.0,183,182,Sete Cerros,Not Reported,BRA,1,85.847213,0.0,Designated,1993,BR-MS,Not Applicable,0.0754450746805,1.00340914765,State Verified,352477.0,352477,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,8797,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000c2,34.66556828769276,34.221844697590164,32.92008298679237,31.203576723509453,29.614035320847798,29.005844530869776,28.615619112229858,28.21538295994285,28.010559088702678,27.716143009356895,27.528079189776836,27.377430863760036,27.155505229055343,27.02268514732918,26.957514506093894,26.92781571434587,26.89563951604271,26.846144867422105,24.526544879751285,23.054648930105476,22.719849371145493,22.606871832082966,22.455127547414985,22.411419741872994,22.380072188223043,22.343766934255733,22.325619052297743,22.304165145803637,22.261267513052186,22.225795365957524,22.19444997594289,22.146604538809072,22.12185412944626,22.107005334036074,22.07895196617715,22.04843438561075,21.98772827883579,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,5.034372952,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Jarara,Not Applicable,0.0,195,194,Jarara,Not Reported,BRA,1,4.790728,0.0,Designated,1993,BR-MS,Not Applicable,0.0364676786828,0.678795328119,State Verified,352492.0,352492,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,501,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000c3,142.94510285081674,128.6700819724868,119.26674060131295,109.77785636852197,101.6368104436768,98.48547101364406,94.89461216309964,89.02756428870754,84.52945332787101,80.30691340504038,78.03627762680641,74.80755809830116,72.70310241886281,71.13351554809697,70.75124956150457,70.01744308399577,69.33771887459174,68.23434433009699,67.13497655733039,66.29224739654417,65.65951899275693,65.47718868692242,65.35171680734474,65.12896245464668,64.94441039949857,64.82867549384098,64.65813815802568,64.4704832128256,64.32714045487356,64.15941550592571,64.03970683582072,63.883900281224655,63.75679832809937,63.69365486374371,63.560014882298,63.444434788242866,63.37473465976398,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,25.8795359589,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Takuaraty/Yvykuarusu,Not Applicable,0.0,196,195,Takuaraty/Yvykuarusu,Not Reported,BRA,1,26.09094,0.0,Designated,1993,BR-MS,Not Applicable,0.0483561906133,0.785288656427,State Verified,352494.0,352494,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,2576,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000053,12371.22811011168,12364.31896282473,12355.3987196378,12339.174205010288,12327.211412307324,12317.91897908114,12304.92968594472,12296.263990531817,12282.788525243088,12265.619720988572,12238.373639407875,12209.265333992382,12188.394731463995,12160.97100458068,12116.862864908553,12087.37517055026,12029.267099756911,11958.47173897954,11883.126200726749,11799.052571664426,11752.558555084684,11721.804366345179,11709.278833845676,11693.399098583755,11681.663218449632,11660.720633426756,11647.51856178603,11638.945763697477,11628.206740416334,11618.370140015048,11602.824349625518,11586.147730311195,11560.31712402127,11539.391198730995,11516.46900860335,11497.432570801899,11473.408607855707,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,7536.19360382,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Aripuanã,Not Applicable,0.0,84,83,Aripuanã,Not Reported,BRA,1,7506.49265,0.0,Designated,1994,BR-MT,Not Applicable,1.02937486611,4.43822952084,State Verified,352364.0,352364,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,748879,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000ad,247.04175406055268,235.91622555408023,224.47726358899507,213.90317319369115,206.34131443956383,201.06662154757646,192.02238311084653,187.25932633321452,183.86596428700636,175.83108605980132,170.20978195760847,166.96939972511242,165.84307752359754,164.55093531901812,163.3450886929662,160.9100842396568,158.38094926054023,157.5418188269228,154.86640914074485,153.0650149151984,151.14218797954513,149.58722522888638,148.44661802233006,147.8455517843726,147.10992620095408,146.2956180276004,145.9240618303331,144.96659940617928,144.41692272173196,143.19066916309907,142.30237578928353,141.68574745555284,141.22698991742385,140.65116776428223,140.43403789318558,140.2811967963836,140.1282330431794,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,29.6666175207,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Nioaque,Not Applicable,0.0,174,173,Nioaque,Not Reported,BRA,1,30.293529,0.0,Designated,1994,BR-MS,Not Applicable,0.0491848835246,0.794027094194,State Verified,352467.0,352467,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,2952,"{""type"":""MultiPoint"",""coordinates"":[]}"
